metadata;file;mappings;datatype
processingName;manifest.safe;//safe:processing/@name;String
processingDate;manifest.safe;//safe:processing/@start;DateTimeOffset
processingCenter;manifest.safe;//safe:processing/safe:facility/@site;String
processorName;manifest.safe;//safe:processing/safe:facility/safe:software/@name;String
processorVersion;manifest.safe;//safe:processing/safe:facility/safe:software/@version;String
beginningDateTime;manifest.safe;//safe:acquisitionPeriod/safe:startTime/text();DateTimeOffset
endingDateTime;manifest.safe;//safe:acquisitionPeriod/safe:stopTime/text();DateTimeOffset
startTimeFromAscendingNode;manifest.safe;//safe:acquisitionPeriod/safe:extension/s1:timeANX/s1:startTimeANX/text();Double
completionTimeFromAscendingNode;manifest.safe;//safe:acquisitionPeriod/safe:extension/s1:timeANX/s1:stopTimeANX/text();Double
platformIdentifier;manifest.safe;//safe:platform/safe:nssdcIdentifier/text();String
platformShortName;manifest.safe;//safe:platform/safe:familyName/text();String
platformSerialIdentifier;manifest.safe;//safe:platform/safe:number/text();String
instrumentShortName;manifest.safe;//safe:platform/safe:instrument/safe:familyName/@abbreviation;String
operationalMode;manifest.safe;//safe:platform/safe:instrument/safe:extension/*[local-name()='instrumentMode']/*[local-name()='mode']/text();String
swathIdentifier;manifest.safe;join(//safe:platform/safe:instrument/safe:extension/*[local-name()='instrumentMode']/*[local-name()='swath']/text(),', ');String
orbitNumber;manifest.safe;"//safe:orbitReference/safe:orbitNumber[@type=""start""]/text()";Int64
lastOrbitNumber;manifest.safe;"//safe:orbitReference/safe:orbitNumber[@type=""stop""]/text()";Int64
relativeOrbitNumber;manifest.safe;"//safe:orbitReference/safe:relativeOrbitNumber[@type=""start""]/text()";Int64
lastRelativeOrbitNumber;manifest.safe;"//safe:orbitReference/safe:relativeOrbitNumber[@type=""stop""]/text()";Int64
cycleNumber;manifest.safe;//safe:orbitReference/safe:cycleNumber/text();Int64
orbitDirection;manifest.safe;//safe:orbitReference/safe:extension/s1:orbitProperties/s1:pass/text();String
coordinates;manifest.safe;WKT(//safe:frameSet/safe:frame/safe:footPrint/gml:coordinates/text());String
instrumentConfigurationID;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='instrumentConfigurationID']/text();Int64
datatakeID;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='missionDataTakeID']/text();Int64
polarisationChannels;manifest.safe;join(//*[local-name()='standAloneProductInformation']/*[local-name()='transmitterReceiverPolarisation']/text(),', ');String
productClass;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='productClass']/text();String
productComposition;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='productComposition']/text();String
timeliness;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='productTimelinessCategory']/text();String
sliceProductFlag;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='sliceProductFlag']/text();Boolean
segmentStartTime;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='segmentStartTime']/text();DateTimeOffset
sliceNumber;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='sliceNumber']/text();Int64
totalSlices;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='totalSlices']/text();Int64
polarisationChannel:1;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='transmitterReceiverPolarisation'][1]/text();String
polarisationChannel:2;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='transmitterReceiverPolarisation'][2]/text();String
anxTime;manifest.safe;//s1:ascendingNodeTime/text();DateTimeOffset
asset:ew1:vh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slcvh')]/byteStream/fileLocation/@href;String
asset:ew1:vh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slcvh')]/byteStream/fileLocation/@href;String
asset:ew1:vh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slcvh')]/byteStream/fileLocation/@href;String
asset:ew1:vh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slcvh')]/byteStream/fileLocation/@href;String
asset:ew1:vv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slcvv')]/byteStream/fileLocation/@href;String
asset:ew1:vv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slcvv')]/byteStream/fileLocation/@href;String
asset:ew1:vv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slcvv')]/byteStream/fileLocation/@href;String
asset:ew1:vv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slcvv')]/byteStream/fileLocation/@href;String
asset:ew1:hh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slchh')]/byteStream/fileLocation/@href;String
asset:ew1:hh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slchh')]/byteStream/fileLocation/@href;String
asset:ew1:hh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slchh')]/byteStream/fileLocation/@href;String
asset:ew1:hh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slchh')]/byteStream/fileLocation/@href;String
asset:ew1:hv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slchv')]/byteStream/fileLocation/@href;String
asset:ew1:hv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slchv')]/byteStream/fileLocation/@href;String
asset:ew1:hv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slchv')]/byteStream/fileLocation/@href;String
asset:ew1:hv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slchv')]/byteStream/fileLocation/@href;String
asset:ew1:vh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slcvh')]/byteStream/checksum/text();String
asset:ew1:vh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slcvh')]/byteStream/checksum/text();String
asset:ew1:vh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slcvh')]/byteStream/checksum/text();String
asset:ew1:vh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slcvh')]/byteStream/checksum/text();String
asset:ew1:vv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slcvv')]/byteStream/checksum/text();String
asset:ew1:vv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slcvv')]/byteStream/checksum/text();String
asset:ew1:vv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slcvv')]/byteStream/checksum/text();String
asset:ew1:vv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slcvv')]/byteStream/checksum/text();String
asset:ew1:hh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slchh')]/byteStream/checksum/text();String
asset:ew1:hh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slchh')]/byteStream/checksum/text();String
asset:ew1:hh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slchh')]/byteStream/checksum/text();String
asset:ew1:hh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slchh')]/byteStream/checksum/text();String
asset:ew1:hv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slchv')]/byteStream/checksum/text();String
asset:ew1:hv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slchv')]/byteStream/checksum/text();String
asset:ew1:hv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slchv')]/byteStream/checksum/text();String
asset:ew1:hv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slchv')]/byteStream/checksum/text();String
asset:ew1:vh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slcvh')]/byteStream/@size;Int64
asset:ew1:vh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slcvh')]/byteStream/@size;Int64
asset:ew1:vh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slcvh')]/byteStream/@size;Int64
asset:ew1:vh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slcvh')]/byteStream/@size;Int64
asset:ew1:vv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slcvv')]/byteStream/@size;Int64
asset:ew1:vv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slcvv')]/byteStream/@size;Int64
asset:ew1:vv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slcvv')]/byteStream/@size;Int64
asset:ew1:vv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slcvv')]/byteStream/@size;Int64
asset:ew1:hh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slchh')]/byteStream/@size;Int64
asset:ew1:hh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slchh')]/byteStream/@size;Int64
asset:ew1:hh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slchh')]/byteStream/@size;Int64
asset:ew1:hh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slchh')]/byteStream/@size;Int64
asset:ew1:hv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew1slchv')]/byteStream/@size;Int64
asset:ew1:hv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew1slchv')]/byteStream/@size;Int64
asset:ew1:hv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew1slchv')]/byteStream/@size;Int64
asset:ew1:hv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew1slchv')]/byteStream/@size;Int64
asset:ew1:vh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slcvh')]/byteStream/fileLocation/@href;String
asset:ew1:vv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slcvv')]/byteStream/fileLocation/@href;String
asset:ew1:hh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slchh')]/byteStream/fileLocation/@href;String
asset:ew1:hv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slchv')]/byteStream/fileLocation/@href;String
asset:ew1:vh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slcvh')]/byteStream/checksum/text();String
asset:ew1:vv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slcvv')]/byteStream/checksum/text();String
asset:ew1:hh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slchh')]/byteStream/checksum/text();String
asset:ew1:hv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slchv')]/byteStream/checksum/text();String
asset:ew1:vv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slcvv')]/byteStream/@size;Int64
asset:ew1:vh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slcvh')]/byteStream/@size;Int64
asset:ew1:hh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slchh')]/byteStream/@size;Int64
asset:ew1:hv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew1slchv')]/byteStream/@size;Int64
azimuthAngle:ew1:vh;annotation/s1*ew1*vh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:ew1:vh;annotation/s1*ew1*vh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:ew1:vh;annotation/s1*ew1*vh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:ew1:vh;annotation/s1*ew1*vh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:ew1:vh;annotation/s1*ew1*vh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:ew1:vh;annotation/s1*ew1*vh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:ew1:vh;annotation/s1*ew1*vh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:ew1:vh;annotation/s1*ew1*vh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:ew1:vh;annotation/s1*ew1*vh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:ew1:vv;annotation/s1*ew1*vv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:ew1:vv;annotation/s1*ew1*vv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:ew1:vv;annotation/s1*ew1*vv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:ew1:vv;annotation/s1*ew1*vv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:ew1:vv;annotation/s1*ew1*vv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:ew1:vv;annotation/s1*ew1*vv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:ew1:vv;annotation/s1*ew1*vv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
azimuthAngle:ew1:hh;annotation/s1*ew1*hh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:ew1:hh;annotation/s1*ew1*hh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:ew1:hh;annotation/s1*ew1*hh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
