metadata;file;mappings;datatype
asset:Oa03_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa03_radianceData']/byteStream/checksum/text();String
asset:Oa04_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa04_radianceData']/byteStream/checksum/text();String
asset:Oa05_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa05_radianceData']/byteStream/checksum/text();String
asset:Oa06_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa06_radianceData']/byteStream/checksum/text();String
asset:Oa07_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa07_radianceData']/byteStream/checksum/text();String
asset:Oa08_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa08_radianceData']/byteStream/checksum/text();String
asset:Oa09_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa09_radianceData']/byteStream/checksum/text();String
asset:Oa10_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa10_radianceData']/byteStream/checksum/text();String
asset:Oa11_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa11_radianceData']/byteStream/checksum/text();String
asset:Oa12_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa12_radianceData']/byteStream/checksum/text();String
asset:Oa13_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa13_radianceData']/byteStream/checksum/text();String
asset:Oa14_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa14_radianceData']/byteStream/checksum/text();String
asset:Oa15_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa15_radianceData']/byteStream/checksum/text();String
asset:Oa16_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa16_radianceData']/byteStream/checksum/text();String
asset:Oa17_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa17_radianceData']/byteStream/checksum/text();String
asset:Oa18_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa18_radianceData']/byteStream/checksum/text();String
asset:Oa19_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa19_radianceData']/byteStream/checksum/text();String
asset:Oa20_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa20_radianceData']/byteStream/checksum/text();String
asset:Oa21_radianceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa21_radianceData']/byteStream/checksum/text();String
asset:Oa01_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa01_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa02_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa02_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa03_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa03_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa04_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa04_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa05_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa05_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa06_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa06_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa07_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa07_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa08_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa08_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa09_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa09_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa10_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa10_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa11_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa11_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa12_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa12_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa13_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa13_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa14_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa14_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa15_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa15_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa16_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa16_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa17_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa17_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa18_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa18_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa19_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa19_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa20_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa20_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa21_radiance_uncData;xfdumanifest.xml;//dataObject[@ID='Oa21_radiance_uncData']/byteStream/fileLocation/@href;String
asset:Oa01_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa01_radiance_uncData']/byteStream/@size;Int64
asset:Oa02_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa02_radiance_uncData']/byteStream/@size;Int64
asset:Oa03_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa03_radiance_uncData']/byteStream/@size;Int64
asset:Oa04_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa04_radiance_uncData']/byteStream/@size;Int64
asset:Oa05_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa05_radiance_uncData']/byteStream/@size;Int64
asset:Oa06_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa06_radiance_uncData']/byteStream/@size;Int64
asset:Oa07_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa07_radiance_uncData']/byteStream/@size;Int64
asset:Oa08_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa08_radiance_uncData']/byteStream/@size;Int64
asset:Oa09_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa09_radiance_uncData']/byteStream/@size;Int64
asset:Oa10_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa10_radiance_uncData']/byteStream/@size;Int64
asset:Oa11_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa11_radiance_uncData']/byteStream/@size;Int64
asset:Oa12_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa12_radiance_uncData']/byteStream/@size;Int64
asset:Oa13_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa13_radiance_uncData']/byteStream/@size;Int64
asset:Oa14_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa14_radiance_uncData']/byteStream/@size;Int64
asset:Oa15_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa15_radiance_uncData']/byteStream/@size;Int64
asset:Oa16_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa16_radiance_uncData']/byteStream/@size;Int64
asset:Oa17_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa17_radiance_uncData']/byteStream/@size;Int64
asset:Oa18_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa18_radiance_uncData']/byteStream/@size;Int64
asset:Oa19_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa19_radiance_uncData']/byteStream/@size;Int64
asset:Oa20_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa20_radiance_uncData']/byteStream/@size;Int64
asset:Oa21_radiance_uncData:size;xfdumanifest.xml;//dataObject[@ID='Oa21_radiance_uncData']/byteStream/@size;Int64
asset:Oa01_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa01_radiance_uncData']/byteStream/checksum/text();String
asset:Oa02_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa02_radiance_uncData']/byteStream/checksum/text();String
asset:Oa03_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa03_radiance_uncData']/byteStream/checksum/text();String
asset:Oa04_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa04_radiance_uncData']/byteStream/checksum/text();String
asset:Oa05_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa05_radiance_uncData']/byteStream/checksum/text();String
asset:Oa06_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa06_radiance_uncData']/byteStream/checksum/text();String
asset:Oa07_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa07_radiance_uncData']/byteStream/checksum/text();String
asset:Oa08_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa08_radiance_uncData']/byteStream/checksum/text();String
asset:Oa09_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa09_radiance_uncData']/byteStream/checksum/text();String
asset:Oa10_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa10_radiance_uncData']/byteStream/checksum/text();String
asset:Oa11_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa11_radiance_uncData']/byteStream/checksum/text();String
asset:Oa12_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa12_radiance_uncData']/byteStream/checksum/text();String
asset:Oa13_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa13_radiance_uncData']/byteStream/checksum/text();String
asset:Oa14_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa14_radiance_uncData']/byteStream/checksum/text();String
asset:Oa15_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa15_radiance_uncData']/byteStream/checksum/text();String
asset:Oa16_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa16_radiance_uncData']/byteStream/checksum/text();String
asset:Oa17_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa17_radiance_uncData']/byteStream/checksum/text();String
asset:Oa18_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa18_radiance_uncData']/byteStream/checksum/text();String
asset:Oa19_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa19_radiance_uncData']/byteStream/checksum/text();String
asset:Oa20_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa20_radiance_uncData']/byteStream/checksum/text();String
asset:Oa21_radiance_uncData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa21_radiance_uncData']/byteStream/checksum/text();String
asset:Oa01_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa01']/sentinel3:centralWavelength/text();Double
asset:Oa02_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa02']/sentinel3:centralWavelength/text();Double
asset:Oa03_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa03']/sentinel3:centralWavelength/text();Double
asset:Oa04_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa04']/sentinel3:centralWavelength/text();Double
asset:Oa05_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa05']/sentinel3:centralWavelength/text();Double
asset:Oa06_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa06']/sentinel3:centralWavelength/text();Double
asset:Oa07_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa07']/sentinel3:centralWavelength/text();Double
asset:Oa08_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa08']/sentinel3:centralWavelength/text();Double
asset:Oa09_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa09']/sentinel3:centralWavelength/text();Double
asset:Oa10_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa10']/sentinel3:centralWavelength/text();Double
asset:Oa11_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa11']/sentinel3:centralWavelength/text();Double
asset:Oa12_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa12']/sentinel3:centralWavelength/text();Double
asset:Oa13_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa13']/sentinel3:centralWavelength/text();Double
asset:Oa14_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa14']/sentinel3:centralWavelength/text();Double
asset:Oa15_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa15']/sentinel3:centralWavelength/text();Double
asset:Oa16_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa16']/sentinel3:centralWavelength/text();Double
asset:Oa17_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa17']/sentinel3:centralWavelength/text();Double
asset:Oa18_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa18']/sentinel3:centralWavelength/text();Double
asset:Oa19_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa19']/sentinel3:centralWavelength/text();Double
asset:Oa20_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa20']/sentinel3:centralWavelength/text();Double
asset:Oa21_radianceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa21']/sentinel3:centralWavelength/text();Double
asset:Oa01_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa01_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa02_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa02_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa03_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa03_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa04_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa04_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa05_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa05_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa06_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa06_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa07_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa07_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa08_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa08_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa09_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa09_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa10_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa10_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa11_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa11_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa12_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa12_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa16_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa16_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa17_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa17_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa18_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa18_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa21_reflectanceData;xfdumanifest.xml;//dataObject[@ID='Oa21_reflectanceData']/byteStream/fileLocation/@href;String
asset:Oa01_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa01_reflectanceData']/byteStream/@size;Int64
asset:Oa02_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa02_reflectanceData']/byteStream/@size;Int64
asset:Oa03_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa03_reflectanceData']/byteStream/@size;Int64
asset:Oa04_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa04_reflectanceData']/byteStream/@size;Int64
asset:Oa05_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa05_reflectanceData']/byteStream/@size;Int64
asset:Oa06_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa06_reflectanceData']/byteStream/@size;Int64
asset:Oa07_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa07_reflectanceData']/byteStream/@size;Int64
asset:Oa08_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa08_reflectanceData']/byteStream/@size;Int64
asset:Oa09_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa09_reflectanceData']/byteStream/@size;Int64
asset:Oa10_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa10_reflectanceData']/byteStream/@size;Int64
asset:Oa11_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa11_reflectanceData']/byteStream/@size;Int64
asset:Oa12_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa12_reflectanceData']/byteStream/@size;Int64
asset:Oa16_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa16_reflectanceData']/byteStream/@size;Int64
